MerchantID,MerchantName,MerchantCategory,Region,Country,City,OnboardedDate,Status,AnnualVolume,ContactEmail
M6536, Carter-Smith,Entertainment,North America,US,Lake Tarafort,2023-01-24,Active,35422715.53,mooneyregina@chavez.com
M1517,Johnson Group ,healthcare,APAC,IN,Wadetown,2025-07-19,Active,32580760.23,hhaynes@fitzpatrick.biz
M5297," Tapia, Byrd and Moore",Entertainment,North America,CA,West Tracy,2025-09-02,Active,30354680.04,shaun31@murphy-leon.com
M8013,Rios Ltd,Utilities,LATAM,CO,Griffithton,2026-03-24,Active,5286096.55,wolfrichard@wilkinson.net
M0594,"Cruz, Lawson and Joseph ",Utilities,North America,MX,East Tylerland,2022-12-19,Active,1138919.13,cjackson@olson.com
M7897," Joseph, Hudson and Steele",TRAVEL,EMEA,GB,Courtneyberg,2024-03-23,Active,5904350.7,michelereyes@massey.com
M8878, Willis-Richardson,ONLINE,EMEA,GB,Curtisborough,2024-09-05,Active,10138726.51,davidorr@vincent.com
M7504,"Smith, Lucas and Goodman",Healthcare,EMEA,NL,Lake Andrew,2021-10-15,Active,23023666.01,carlymorgan@williams.com
M1007,Mitchell PLC,ONLINE,North America,US,Byrdfurt,2024-03-18,Active,7318865.4,doneal@harding.biz
M8945,Jones Ltd,Entertainment,EMEA,ZA,Lake Robert,2024-08-28,Active,36821365.74,david75@cruz.com
M6087,"Williams, Hall and Brown",retail,EMEA,DE,Valeriefort,2025-11-10,Active,37807336.8,wendyschmitt@miranda-conway.com
M9661," Taylor, Bell and Wright",UTILITIES,LATAM,CL,Cookechester,2024-08-20,Active,2894295.51,christina95@clark.com
M7979,Cook Group,retail,EMEA,ZA,Bakerfort,2026-05-26,Active,22373283.6,bartonrobert@edwards.com
M4109,"Carlson, Watts and Kennedy",Entertainment,North America,MX,North Katelynfurt,2022-01-09,Active,35194439.06,dandrade@thornton.org
M5302," Moses, Miles and Lowery",Travel,APAC,SG,Parkberg,2023-12-23,Active,32073610.39,thomas11@watkins.com
M8195,"Velazquez, Martin and Sharp",online,North America,MX,Lake Robert,2023-02-17,Active,3286637.39,deborahward@becker.biz
M1392,Sanchez Group,Online,LATAM,BR,New Brianhaven,2023-02-06,Active,34047938.5,foleyjennifer@campbell.com
M3176,Russell-Freeman,entertainment,APAC,IN,Mitchellside,2025-03-24,Active,19567361.45,xellis@bennett.com
M8078,Gonzales-Lin,travel,LATAM,AR,Kellymouth,2024-04-21,Active,21000046.79,samantha22@christensen-mcneil.com
M7517,Li-Diaz,TRAVEL,APAC,IN,New Kevinville,2026-04-28,Active,4749910.03,obenson@compton.com
M9828,"Benton, Lawrence and White",Online,North America,CA,Lake Brandon,2022-11-21,Active,29422608.88,patrickcook@tran-thomas.com
M6196,"Norris, Butler and Leblanc",RESTAURANT,EMEA,DE,Carolton,2022-11-12,Active,11565880.59,xaguirre@hill.com
M5590," Mills, Hopkins and Williams",ATM WITHDRAWAL,EMEA,GB,South Brianmouth,2023-12-03,Active,40988633.45,laneshari@jackson.com
M3822, Perez LLC,Online,EMEA,DE,Holtville,2024-08-14,Active,45246936.2,wpeterson@griffith.com
M2040,Hunter-Graham ,travel,North America,US,South Sean,2024-03-05,Active,39273901.78,richardwalker@hill-matthews.com
M4374,"Roberts, David and Dominguez ",retail,APAC,SG,New Tiffanystad,2022-08-19,Active,14796993.05,andrew26@mckenzie.com
M2863,Shepherd-Hopkins,ATM WITHDRAWAL,North America,CA,Port Nicoletown,2021-12-12,Active,19474050.43,ariel62@wilcox.org
M2003, Andrews-Collins,HEALTHCARE,APAC,HK,Port James,2026-05-31,Active,3478533.55,wallacedakota@ramos.biz
M9249," Hall, Thompson and Williams",Travel,North America,MX,Lewisborough,2023-09-09,Active,26067765.44,istevenson@bowman.info
M2070,Ortiz-Kirk,Utilities,APAC,SG,Cardenastown,2024-09-10,Active,32273193.94,scott45@cox.info
M7581,Wilson-Martinez ,Healthcare,LATAM,AR,East Steven,2023-04-18,Active,7864154.28,mariarussell@wilson-hampton.com
M5559,Harvey Inc,RETAIL,North America,CA,Rodgerstown,2023-06-14,Active,43228209.52,louisferrell@rodriguez.com
M1789, Smith and Sons,Travel,EMEA,GB,West Laura,2022-04-30,Active,21081735.69,ginajones@hughes.biz
M3761, Villarreal LLC,TRAVEL,EMEA,DE,Brendachester,2025-06-06,Active,21035405.69,julie15@jenkins.biz
M5697, Webster Group,retail,North America,CA,Port Alexa,2025-10-24,Active,5227047.91,mossnathan@campbell-baxter.org
M2521,Taylor and Sons,UTILITIES,APAC,HK,South Bradleyview,2025-04-08,Active,18822325.88,reneecastillo@hebert.net
M5164,Garcia and Sons,healthcare,EMEA,FR,Evanschester,2024-12-04,Active,3385104.91,brandon96@norris-cortez.com
M4130,Price-Fowler,ATM WITHDRAWAL,North America,US,Justinborough,2022-11-15,Active,15582220.11,jeremy34@thomas.com
M9732,Nichols LLC,TRAVEL,LATAM,BR,Timothymouth,2026-06-07,Active,36786786.07,nataliedavis@smith.com
M1255,Chen Inc,Retail,APAC,AU,South Jasonfurt,2023-01-10,Active,7743497.28,rachelwhite@stevens.com
M0632, Cook-Rodriguez,RETAIL,APAC,AU,Lake Andreaberg,2023-02-12,Active,9539713.67,julia98@watson.biz
M1056,Willis LLC,RETAIL,APAC,IN,Dawnmouth,2022-06-19,Active,24100701.38,mary64@castillo.com
M9626,"Tanner, Holloway and Fitzgerald",UTILITIES,APAC,AU,East Michaelside,2025-03-29,Active,35429265.54,williamsnicholas@owens.biz
M6281,Coleman LLC,UTILITIES,LATAM,CO,Bentonmouth,2023-09-11,Active,35371409.28,jason75@gomez.biz
M2316,Hayes Group,ATM Withdrawal,EMEA,NL,Lake Deborahville,2025-05-23,Active,5366206.29,poolejulie@brown-fuentes.com
M4511,"Gonzalez, Hampton and Fleming",retail,LATAM,BR,Bellberg,2026-03-18,Active,9485498.58,brownanthony@nelson.com
M4140,Chapman Group ,HEALTHCARE,North America,MX,South Christina,2024-07-24,Active,14280522.45,kmclean@french-gordon.com
M3872,Todd-Silva,TRAVEL,EMEA,DE,Amberburgh,2026-06-01,Active,7660110.35,jasonsosa@thompson.com
M0307,"Smith, Vincent and Rubio",utilities,LATAM,BR,Watsonmouth,2023-12-03,Active,6267526.66,travis84@walker-ray.com
M8613," Martinez, Kelly and Kelly",RESTAURANT,LATAM,AR,North Jennifer,2023-06-11,Active,46278686.45,cantrellkathleen@allen-garcia.info
M9089, Chavez and Sons,atm withdrawal,LATAM,CO,Scottchester,2024-08-27,Active,49719850.27,annawebb@stewart.com
M0766," Gonzalez, Harrison and Washington",healthcare,APAC,JP,Lake Tyler,2022-02-12,Active,42308409.09,tapiamercedes@lewis.org
M2162,Collier Ltd,ENTERTAINMENT,North America,US,South Brandonbury,2023-11-24,Active,49163225.14,rosewilliam@butler.org
M3899,Baker-Steele,Retail,LATAM,BR,Kaylafort,2026-03-13,Active,8998117.61,fstone@greene.info
M0331, Parsons PLC,retail,APAC,HK,Grosstown,2024-07-23,Active,3754542.74,kimberly35@brown.com
M2350,Steele-Sanders,online,EMEA,ZA,New David,2025-09-25,Active,20798880.09,amorris@poole.com
M9668,Nicholson Group,UTILITIES,APAC,AU,Christopherville,2025-10-25,Active,41638856.08,castillodaniel@jackson.com
M8635,"Anthony, Knight and Bolton",online,APAC,SG,West Robert,2022-04-04,Active,31382000.98,bensonerika@ortega.com
M6180,Bender Inc,UTILITIES,APAC,AU,Rebeccaside,2022-02-26,Active,3010295.76,tburns@reed.com
M4671, Cook-Harris,Online,North America,CA,Monicatown,2024-06-19,Active,12303395.99,jonesjorge@smith.biz
M5578,Bowman Group ,Online,EMEA,AE,Fisherport,2023-12-04,Active,43003400.96,cookgina@leon.org
M4680,Garcia-Russell,atm withdrawal,North America,MX,Lake Suzanne,2025-08-01,Active,41595587.11,holtmelanie@meyers.net
M9670,"Stewart, Farley and Fischer",UTILITIES,North America,CA,Christianside,2023-01-20,Active,46351604.66,lori65@frost.com
M6030,Barker-Stone,ATM Withdrawal,North America,US,North Kevin,2022-12-08,Active,44563824.08,edward64@moore-williams.org
M1610, Bridges and Sons,entertainment,North America,US,West Christopherhaven,2026-01-28,Active,40387913.33,harrisonvincent@maxwell-mercado.com
M0914,Rodriguez Inc,utilities,LATAM,AR,Holmestown,2024-07-21,Active,40449992.02,jennifermorris@thomas.com
M0966,"West, Smith and Santos",ATM WITHDRAWAL,EMEA,NL,Hansenfort,2025-06-02,Active,40984787.48,mitchellchristopher@bryant-kennedy.com
M9409, Zavala-Davidson,utilities,North America,MX,South Janettown,2024-08-09,Active,1685928.27,sandrawagner@simpson.biz
M7063, Singleton LLC,ATM Withdrawal,EMEA,AE,Rileystad,2024-05-14,Active,22922470.84,torreschristopher@brown-wells.info
M3311,Lozano-Wilson ,retail,APAC,IN,Rosehaven,2022-09-22,Active,4691814.85,david64@meadows.com
M7458,"Quinn, Wood and Gallegos",travel,North America,CA,South Ashley,2025-12-31,Active,16808247.87,williamsrenee@brown.com
M5866,Harris-Espinoza ,ATM Withdrawal,EMEA,FR,East Edward,2021-12-03,Active,34686511.83,ahodge@hicks.com
M3755,Weber-Hart,Online,APAC,AU,Collinsmouth,2021-06-22,Active,37698276.53,amber67@rodriguez.com
M1803,"King, Ray and Kline",TRAVEL,LATAM,CO,Weberton,2023-01-14,Active,23985802.12,danielmartinez@payne-ortiz.com
M4056,Ross PLC,RETAIL,North America,MX,West Brandon,2026-01-07,Active,31004575.77,xballard@williamson.org
M3631,Campbell-Moore,entertainment,LATAM,CO,Tinahaven,2022-06-25,Active,17825153.3,awu@ross.info
M1984," Elliott, Hull and Cameron",utilities,North America,CA,Moralesmouth,2022-08-23,Active,41501018.38,ytaylor@myers.com
M6912,Stevenson Inc,Entertainment,EMEA,DE,North Lisatown,2025-04-27,Active,14598821.52,jamie70@adkins.com
M5209,"Nguyen, Perez and Harrell ",ONLINE,APAC,JP,South Jacobton,2024-06-02,Active,41983367.83,thompsondebbie@meza.com
M0792,Forbes Ltd,Travel,North America,CA,Joshuaton,2026-04-26,Active,45182141.48,roysara@chen.net
M6845,Newton Inc,Entertainment,LATAM,CO,South Charleneland,2021-07-31,Active,36005840.65,jennifertravis@small.com
M3742,Mitchell and Sons,entertainment,APAC,HK,South Monicachester,2021-10-15,Active,15493882.04,luis41@sims-jones.com
M6920,Mccormick-Morton,HEALTHCARE,APAC,HK,New Robert,2023-01-03,Active,43251206.81,hernandezwesley@nguyen.biz
M1093,Barnes-Davis,restaurant,North America,CA,Lake Julieport,2022-02-09,Active,20319395.17,cshepard@mccoy-strickland.com
M8198, Cruz LLC,RESTAURANT,North America,CA,Carterport,2026-05-29,Active,28193823.16,lindaburns@mcdowell.com
M3712,Rodriguez-Leblanc ,Entertainment,LATAM,BR,Tannerchester,2023-09-18,Active,39528271.81,ellismarie@leonard.com
M7683,"Robinson, Kelly and Harris",ONLINE,EMEA,NL,Matthewmouth,2026-05-03,Active,24131218.65,juarezmelissa@griffin-gordon.com
M1746,Meadows Inc ,ATM WITHDRAWAL,LATAM,CO,New Brianshire,2022-08-19,Active,11893162.76,umeyer@pacheco.net
M3027,Jones Ltd,retail,APAC,SG,Stevenburgh,2021-08-01,Active,44246190.72,jonathanryan@quinn.com
M1652,"Stein, Nicholson and Hill ",Travel,APAC,SG,Gregoryfort,2025-08-12,Active,46916812.61,richard15@thompson.com
M4885, Weber PLC,Restaurant,LATAM,AR,Lake James,2022-07-28,Active,6947585.17,christinavelasquez@osborn-mcgrath.com
M6263,Murphy-Rodriguez,Healthcare,North America,US,South Jonathan,2024-06-15,Active,22092740.33,dodsontanya@owen-maldonado.com
M8739,"Smith, Brown and Harris",RESTAURANT,EMEA,AE,East Tiffanyview,2023-04-08,Active,6673379.13,grobinson@johnson-mitchell.net
M5515,Rodriguez Ltd,Travel,APAC,SG,Lake Timothy,2024-06-26,Active,46577825.75,miguel96@welch-jones.com
M9367,Taylor LLC,ATM WITHDRAWAL,EMEA,ZA,New Wendyview,2026-01-09,Active,27239308.12,tmoon@mcdonald.biz
M0111, Herring-Johnson,Online,North America,US,Lake Shannon,2023-04-25,Inactive,15632264.36,khines@moreno.com
M7628,"Collins, Graves and Orozco ",Travel,APAC,HK,Roybury,2022-06-24,Active,29915215.1,phillipsbrian@foley.net
M0869,"Gonzales, Mcgee and Rios",TRAVEL,APAC,AU,Matthewburgh,2022-09-26,Active,43643487.8,dingram@davis.com
M7746,"Anderson, Nelson and Richardson",UTILITIES,LATAM,BR,Savannahville,2025-05-22,Active,21982231.61,danielellis@ibarra-barnett.org
M1967,Fuentes Group,Restaurant,LATAM,CL,West Staceymouth,2024-02-18,Active,38334120.92,lbrown@walters-wolfe.com
M6418,Griffith Group ,UTILITIES,LATAM,CL,Jonesfort,2021-07-14,Active,24470188.89,meganlynch@green.org
M8529,"Taylor, Mueller and Graham",utilities,North America,MX,Lake Ashleyton,2021-08-10,Active,27939635.06,victorreid@marshall-ortega.com
M5274,Anderson-Hill,TRAVEL,EMEA,AE,Lake Luis,2021-07-03,Active,230264.32,judy11@torres-duncan.com
M2743,"Gallegos, Russell and Park ",Restaurant,EMEA,DE,Port Billyton,2022-10-04,Active,37153529.72,brittanyvaughan@smith.net
M7250,Vargas Inc,entertainment,APAC,JP,Davidchester,2024-01-24,Active,17886170.95,daniel17@mccall.biz
M3600,Hoffman and Sons,Utilities,APAC,JP,Edwardport,2022-07-15,Active,4431955.67,sharonnorris@thompson-brown.com
M2155,Gray-Walsh,HEALTHCARE,APAC,HK,Davisland,2023-03-03,Active,13495676.9,nicoledaniel@houston.com
M3908,"Pollard, Braun and Curry",Restaurant,APAC,JP,Johnhaven,2023-02-20,Active,38374343.21,benjamin68@molina-reed.org
M1889, Harris-Garcia,restaurant,North America,CA,Christineburgh,2024-01-23,Active,44265933.45,zacharyschneider@hudson.com
M6992,"Edwards, Wilson and Schaefer",ATM Withdrawal,EMEA,NL,Erintown,2024-06-04,Active,14233664.71,boydcatherine@brown.org
M2901,Williams-Porter,ENTERTAINMENT,APAC,IN,South Brad,2022-04-05,Active,1855988.29,thomas89@farley-harris.net
M4801,"Larson, Daniel and Lambert",Travel,EMEA,ZA,Sullivanmouth,2022-12-11,Active,30319484.68,paula88@mason.info
M7051,"Adams, Preston and Lindsey",Entertainment,EMEA,ZA,West Sean,2025-09-27,Active,25816062.28,shawn15@farmer.com
M9521,Lopez-Cannon,Retail,LATAM,CL,North Debra,2021-12-05,Active,28037707.74,eric41@bartlett-brown.com
M0671,Alvarez-Barker,Entertainment,LATAM,CL,Lake Samuel,2026-01-09,Active,22976951.04,jmorrow@gonzalez.com
M6421,Hinton-Schaefer ,ENTERTAINMENT,EMEA,AE,North Elizabeth,2025-11-02,Active,21229326.17,justinking@davis.com
M2098,"Thompson, Dyer and Santos ",UTILITIES,LATAM,CL,Joneschester,2024-08-21,Active,5588179.82,justinbryant@barnes-hensley.com
M7443,Summers LLC,retail,APAC,AU,South Brian,2023-06-09,Active,12242145.07,chelsea03@salazar.com
M1085,"Watts, Johnson and Mcdaniel",Online,APAC,AU,Port Kellyborough,2026-01-16,Active,30241789.56,taraholloway@poole.org
M2799,"Reid, Jackson and Jones ",restaurant,APAC,JP,North Candiceview,2021-08-20,Active,21365243.53,fthompson@lucas.net
M7534,"Moreno, Espinoza and Jackson",entertainment,LATAM,CO,Pamelaburgh,2023-12-26,Active,10199930.73,danielle44@solis.biz
M2129,Johnson and Sons,Entertainment,North America,MX,Stephanieview,2024-06-03,Active,46627011.16,fjohnson@scott.info
M6705,Williams LLC,RESTAURANT,LATAM,BR,New Ralph,2023-02-10,Active,49027169.11,snash@pierce.biz
M1897, Turner Group,retail,LATAM,CO,West Richardshire,2026-06-12,Active,4507000.62,gschultz@blair-vasquez.org
M2338,Drake PLC ,ENTERTAINMENT,APAC,AU,Markfurt,2024-04-28,Active,9326387.93,jeremy94@pham-brown.com
M1563,Christensen-Roberts,Travel,LATAM,CL,Port Christinamouth,2025-02-08,Active,45639802.81,robert76@anderson-russell.com
M2333,Powell Ltd ,RETAIL,LATAM,AR,West Julie,2022-01-26,Active,31908833.43,ashleymartin@taylor.com
M4427,"Le, Fernandez and Bartlett",TRAVEL,APAC,AU,Lake Ericaville,2024-01-07,Active,3331161.68,patrick87@smith-mills.com
M8021, Tyler Group,healthcare,APAC,AU,Port Justinhaven,2023-11-10,Active,10482816.31,lisabecker@rose.info
M7717,"Mclean, Benitez and Savage",retail,LATAM,CL,Fisherfurt,2021-12-04,Active,33338348.02,frankhudson@lewis.com
M8329,Tate-Cuevas,Online,North America,MX,Bentleyhaven,2022-06-30,Active,29002139.08,rwalker@taylor-santiago.info
M6033,Wyatt-Snyder ,RETAIL,LATAM,CO,East Kaylaport,2022-11-13,Active,2407563.88,rodriguezkathleen@white.com
M7332,Orozco Group,Restaurant,APAC,IN,Amandaton,2026-05-08,Active,17148064.66,dustinrogers@russell.org
M3032,Pennington PLC,ATM WITHDRAWAL,APAC,JP,Robinsonchester,2025-08-19,Active,29330308.18,greenjames@black.info
M0959,"Fitzgerald, Evans and Norris ",healthcare,EMEA,ZA,New Lisa,2023-04-07,Active,46311038.78,hollandjerry@robinson-johnson.com
M4223,Ramos PLC,TRAVEL,North America,CA,North Michaelbury,2023-09-02,Active,2435512.12,robert63@crawford.com
M4117,"Smith, Lowery and Rowe",RETAIL,EMEA,FR,North Mary,2024-07-17,Active,20992843.18,nsherman@campbell-bennett.org
M4621,Waller PLC,travel,EMEA,DE,West Alexahaven,2022-12-01,Active,25593475.26,stephanieschultz@house.com
M5679,Brown Group,Restaurant,North America,CA,Blackburntown,2023-01-20,Active,42549488.49,hoffmanlisa@johnson.org
M6774, Mcknight LLC,ATM Withdrawal,LATAM,BR,Port Robert,2023-10-02,Active,3432727.87,jason14@hicks.biz
M7550,"Fisher, Blevins and Hale",Utilities,LATAM,CO,East Heather,2026-02-28,Active,7186616.1,mcleanrobert@gibson-garrison.net
M6183,Clark-Bennett,UTILITIES,LATAM,BR,Orrhaven,2025-05-13,Active,25132148.73,muellerwilliam@king.com
M8562, Meza-Donaldson,RESTAURANT,North America,MX,South Anthony,2025-07-02,Active,15504501.36,josephmonica@taylor.com
M1647,Ortiz-Johnson ,RESTAURANT,APAC,JP,Charlesmouth,2025-02-25,Active,38036669.42,andrewbird@coleman-wright.net
M3652,Cohen PLC,Online,EMEA,AE,Port Rachelton,2025-11-24,Active,35575228.2,caseadrienne@atkins.net
M6592,Landry LLC,TRAVEL,APAC,JP,Deborahland,2022-02-05,Active,9021780.86,kylethomas@cook.org
M5541,Hill Ltd,Utilities,APAC,AU,East Katiefurt,2023-09-21,Active,33108565.26,lambertdavid@smith-hanna.com
M4053,Harrell-Bird,Travel,APAC,AU,Deckerbury,2023-07-16,Active,49956407.1,nathanielgould@rodriguez-garcia.biz
M6179,Thompson-Martin,atm withdrawal,APAC,IN,Davidton,2023-01-06,Active,22040890.96,jesussmith@hughes.com
M5227,"Ward, Christensen and White",Healthcare,APAC,SG,Millerhaven,2022-02-01,Active,26876116.7,rickycarey@bennett.biz
M1148,"Gonzales, Martinez and Harrison ",RETAIL,LATAM,BR,South Graceborough,2023-09-04,Active,12567287.7,sararios@frye.com
M5876,Moore-Bradley,RESTAURANT,North America,US,Masonview,2024-01-09,Active,12321070.63,piercepatricia@hahn-benjamin.com
M1224,Rivera Ltd,online,EMEA,NL,South Ryanfurt,2023-07-28,Active,36898576.73,jonesrebecca@hendricks-evans.com
M6202, Evans-Bennett,RETAIL,EMEA,FR,Lauriemouth,2022-07-12,Active,13391535.98,robinporter@castillo-martinez.biz
M0951,Hill-Mccarthy,retail,North America,CA,Mitchellshire,2022-02-06,Active,48031307.93,martinezmindy@woods.biz
M0082,White Ltd,entertainment,LATAM,CL,Sandrastad,2021-06-28,Inactive,10724384.98,ashleymorales@figueroa.com
M4129,"Farrell, Serrano and Olson ",atm withdrawal,EMEA,AE,Port Savannahstad,2026-06-01,Active,9365081.03,tammypratt@norman.com
M6901,Perez-Wang,Restaurant,North America,US,Rogerston,2024-08-10,Active,42271225.64,marcfarmer@ellis.com
M1195,Black-Carney,Travel,LATAM,AR,Port Mark,2022-05-20,Active,1653125.05,qsims@henderson.com
M0135,Smith PLC,Restaurant,North America,US,West Justinside,2024-01-30,Inactive,20837892.37,melissamcdonald@lamb.com
M4128,"Curry, Powell and Beck",restaurant,EMEA,GB,East Lisaburgh,2024-01-31,Active,18584944.63,scottwilliam@barr-oneal.org
M0985,"Ward, Perez and Baker",ONLINE,LATAM,BR,Port Ryanmouth,2025-05-13,Active,5608335.72,leejessica@myers-obrien.com
M0095,Santiago Ltd,ONLINE,EMEA,FR,Lake Ellenhaven,2023-04-09,Inactive,27030603.51,kyle35@lee-cooke.com
M2619,"Lester, Jones and Hartman",HEALTHCARE,North America,CA,North William,2025-10-04,Active,30948381.95,dillon76@smith.org
M0610, Hopkins-Wallace,Online,APAC,HK,Nealhaven,2026-01-06,Active,2855590.44,catherine83@garcia.com
M7375,"Moore, Miller and Winters ",Utilities,EMEA,NL,Mirandastad,2022-11-29,Active,48472367.54,nthomas@madden-ramirez.com
M7651,"Perez, Parker and Santiago ",retail,LATAM,CO,Shellyhaven,2025-02-09,Active,26340264.08,robinsonrobert@marshall.info
M7848,Dean Ltd,Retail,LATAM,AR,Haydenberg,2022-02-28,Active,21794760.73,michellegarcia@green-lee.info
M7752,Burton Group,Utilities,APAC,AU,North Sharonview,2023-04-01,Active,16980425.81,william08@castillo.biz
M5148,"Hayes, Richards and Floyd",entertainment,EMEA,ZA,Shawnaborough,2025-08-23,Active,18357841.53,jimenezjesse@rodriguez.org
M3015,Ramirez-Ortiz ,ATM Withdrawal,LATAM,CL,Bennettmouth,2024-03-26,Active,10378734.16,patrick50@green.com
M9205,"Anderson, Fox and Cox",Healthcare,North America,US,Whitetown,2025-01-19,Active,42819532.83,gutierrezcynthia@carey.biz
M4958,"Gardner, Rogers and Jones",Travel,APAC,HK,North Makaylaland,2023-06-25,Active,9155833.39,jenna55@gates.com
M0347,Benson-Rodriguez ,Restaurant,EMEA,DE,Ruizmouth,2022-07-03,Active,43214984.33,jamesmills@dunn-dean.com
M0040,Patel-Stanley,travel,APAC,AU,New Deborahtown,2025-09-16,Inactive,43730573.41,xgarcia@snow.com
M8897,Morales-Gomez,atm withdrawal,North America,CA,Williamsbury,2025-05-30,Active,20461066.72,iallen@taylor-mcdowell.com
M7637,Watson-Jackson,TRAVEL,LATAM,CL,Potterland,2024-06-24,Active,33363952.47,yhammond@schneider-smith.com
M6775,Sanchez-Davis,retail,EMEA,FR,New Adam,2023-01-28,Active,1235597.03,kenneth01@evans.com
M5044, Carter PLC,atm withdrawal,North America,CA,East Dustinside,2025-05-27,Active,13493539.31,wagneralexis@yu.com
M4648,Mcintosh and Sons,online,North America,MX,West Ashlee,2025-07-20,Active,12751760.0,smithjennifer@monroe.com
M0560,Jackson Ltd,ATM Withdrawal,North America,CA,North Margaret,2024-06-23,Active,37045876.1,lopezchad@campbell-hall.net
M7494,Mcclain-Jordan,Online,EMEA,NL,South Kimberlyview,2026-01-28,Active,29963831.75,walkersamantha@velasquez.org
M9534, Williams and Sons,Healthcare,EMEA,NL,Mitchellbury,2022-04-26,Active,35201687.51,hicksjoan@goodman.info
M5173,Booker Group,healthcare,LATAM,BR,Adamshaven,2023-05-23,Active,30583383.84,david06@shields.net
